,business_name,location,inspection_score,foursquare_id,foursquare_name
5064,Fine and Rare,"(37.7808859, -122.4195896)",82.8,554692ab498e6f518c0e8683,Fine and Rare
5065,Kio Ramen,"(37.7759392, -122.4968226)",70.1333333333,57bfbe55498eb6f4426d395c,KIO Ramen
5066,Petit Crenn,"(37.7762706, -122.4265293)",94.0,55c29cba498e3e3e7a929bb7,Petit Crenn
5067,The Plant Cafe Organic,"(37.7599343, -122.3884357)",94.5,4c0dc7609cceef3b9e446ce2,The Plant Cafe Organic
5068,The Storehouse,"(37.7285533, -122.366947)",100.0,55b3ff5e498e4c7fcf694014,The Storehouse
5069,The Soapbox Cafe,"(37.7975025, -122.4185627)",90.0,55c53d01498edeb5195c4049,The Soap Box Cafe
5070,Happy Donuts,"(37.7849455, -122.4109421)",83.6666666667,45b35826f964a520ab411fe3,Happy Donuts
5071,B On The Go LLC,"(37.7882761, -122.4403146)",94.6666666667,55765667498e2a6bb9f00cb9,b. on the go
5072,"Williams-Sonoma, Inc.","(37.8009263, -122.4022537)",90.0,4b2fffaef964a52028f424e3,"Williams-Sonoma, Inc."
5073,Fuji Restaurant,"(37.7377663, -122.4689871)",67.0,4a944e31f964a520262120e3,Fuji
5074,Moonchef LLC,"(37.7928463999999, -122.4083741)",100.0,4e78b15a1fc74b3f854a2497,"Game Theory, LLC - HQ"
5075,Cathay Express Restaurant,"(37.767923, -122.4295363)",87.0,4b1db822f964a5205b1424e3,Cathay Express
5076,The Italian Homemade Company,"(37.7974215, -122.4309704)",80.0,55f39717498eab249a7fc0b5,The Italian Homemade Company
5077,Royal Ground Coffee,"(37.7971437, -122.4218583)",84.0,40958b80f964a520e7f21ee3,Royal Ground Coffee
5078,Orson's Belly,"(37.7764694, -122.4777903)",96.0,56c6aeb4498ef074fff49ba2,Orson's Belly
5079,Bei Fang Style,"(37.7635729, -122.4818661)",88.5714285714,56187500498e4d3becb12ee5,Bei Fang Style
5080,City Pizza and Burger Inc.,"(37.7982921, -122.4049285)",73.6666666667,586c16826f20d137a016dafa,City Pizza and Burger
5081,George and Lennie,"(37.7814449, -122.4149986)",94.0,55da2db5498eb79ab95580cb,George and Lennie
5082,Golden State Market,"(37.7265701, -122.4337024)",83.6,5652119b498eb4c9c08c0b7f,Golden State Market
5083,Nucha,"(37.7646972, -122.4333552)",100.0,55edee9c498ed7506fa14c93,Nucha Empanadas
5084,Buzz Express,"(37.7909262, -122.4038582)",84.75,56b3c2a8498e16a72b72f217,Buzz Express
5085,JT Market,"(37.7619329, -122.466404)",84.0,554fd5cc498ef7cacc7d6f80,JT Market
5086,As Quoted,"(37.7873293, -122.4521504)",89.0,56ebfcfe498ef3bbffe5d72f,As Quoted
5087,Sam's Chowder Mobile #4,"(37.8067864, -122.4314179)",98.0,575db72d498e205c99477b57,Sam's Chowder Mobile @ OTG Presidio
5088,Leland Market,"(37.7115527, -122.4052651)",86.0,4ffcee92e4b023bb6297dc87,Leland Market
5089,Paojao Dumpling & Noodles,"(37.7909262, -122.4038582)",90.6666666667,55d78088498e84179d186068,Pao Jao
5090,Burma Love,"(37.769625, -122.4220989)",86.0,54976d5c498eccc96c62bc55,Burma Love
5091,A Desi Cafe,"(37.7538871, -122.4798691)",94.0,559f441d498e9eb732fc45be,A Desi Cafe
5092,Kobani Mediteranean Grill,"(37.7998723, -122.4409693)",58.0,56b0266b498eac72cf941777,Kobani Mediterranian Grill
5093,7 Eleven Store #2366-39475B,"(37.7421486, -122.4226268)",86.9090909091,,
5094,Bellissimo Pizza,"(37.7885238, -122.4154548)",88.0,4b5e7112f964a520d78e29e3,Bellissimo Pizza
5095,Amitis Cafe,"(37.7738615, -122.4458442)",90.0,4d18ec0b6d10370434d342bd,Amitis Cafe
5096,San Dong Best Inc,"(37.7809779, -122.4596285)",78.4166666667,,
5097,The Spot Lounge,"(37.7421809, -122.4911737)",96.0,4a90d20bf964a520911920e3,The Spot Lounge
5098,Z011 Coffee Traders,"(37.7789499, -122.4320979)",92.6666666667,5621965a498e8bba58ecf667,Z011 Coffee Traders
5099,I.C.U. Market & Deli Inc.,"(37.7805166, -122.4084162)",92.3333333333,55b26c33498ee9feab53997e,I.C.U. Market
5100,Phil'z Coffee,"(37.7942169, -122.3956663)",97.3333333333,4a844f01f964a5203bfc1fe3,Philz Coffee
5101,The Moonshot,"(37.7992224, -122.4354956)",96.0,4ddbdc44e4cd229e75524fef,The Final Touch Nails
5102,Bar Nua,"(37.7999816, -122.410018)",87.1111111111,55c566f9498ee4b5ce1e966f,Bar Nua
5103,Can Tho Coffee Shop,"(37.7846358, -122.4131046)",88.0,4f328e3119836c91c7e34606,Can Tho Coffee Shop
5104,Lung Fung Bakery,"(37.7821075, -122.4788888)",65.8571428571,4af5fca3f964a520d5ff21e3,Lung Fung Bakery
5105,The Barbary Coast,"(37.7998525, -122.4072593)",94.0,570d4e40498e8795f6966801,The Barbary Coast
5106,Wise Sons Delicatessen,"(37.7836426, -122.4324328)",88.0,4f38086ee4b017ad7bab79d7,Wise Sons Jewish Delicatessen
5107,2227 Irving Seafood Market Inc,"(37.7631859, -122.4819661)",72.9473684211,4dc3d6bbb0fb5556ccc6e5d2,Irving Seafood Market
5108,Lakshmi Lassi,"(37.7833136, -122.4618978)",100.0,597e1952270ee719139b65b0,Lakshmi Lassi & Chai
5109,The Hall,"(37.7735248, -122.4212212)",94.0,54028a2c498e2e35175f6b8f,The Hall
5110,Pescatore,"(37.8063326, -122.4139529)",88.8888888889,4ada7b82f964a520f22221e3,Pescatore
5111,Earthbar,"(37.7918224999999, -122.4012891)",96.0,576c436a498e96ab7bf1e1d2,Earthbar
5112,Silk Road,"(37.7278702, -122.4770819)",96.0,56bfa93fcd109448b8eb608d,Silk Road
5113,Bruno's Pizza & Restaurant,"(37.7821663, -122.4327686)",93.0,4a616c3cf964a5206ac21fe3,Bruno's Pizzeria Cucina
5114,La Parrilla Grill,"(37.7523758, -122.4138638)",85.5,4b4e7b90f964a52061ef26e3,La Parrilla Grill
5115,Taste of Jiangnan,"(37.783245, -122.4629421)",75.0,55aae1df498e838f53dc6a46,Taste of Jiangnan 江南味道
5116,Earthbar,"(37.7865509, -122.4043343)",88.3846153846,55fcc2bb498e0c5ea6a4c51f,Earthbar
5117,Proper Food,"(37.7933836, -122.400833)",100.0,561fd696498e6e0ed70e175d,Proper Food
5118,Z. Cioccolato,"(37.7993836, -122.4084987)",90.6666666667,4a4af491f964a52049ac1fe3,Z. Cioccolato
5119,Noc Noc on Broadway,"(37.7978189, -122.4057744)",96.0,55ca64c1498e4d1d6a7aa7ab,Noc Noc on Broadway
5120,Twin Peaks Pizza and Pasta,"(37.7439832, -122.4265039)",90.0,4a593b3bf964a5200db91fe3,Twin Peaks Pizza & Pasta
5121,Moo-Dee,"(37.7624733, -122.4659524)",74.0,4de455e7ae60e7f3ac1cf438,Dee-ick
5122,Chatown Beverage LLC,"(37.7955458, -122.4097018)",81.0,,
5123,Counter Offer,"(37.7601717999999, -122.4173293)",93.5,56f74361498ef05dcbae09d1,Counter Offer
5124,Pinkies Bakery,"(37.7391011, -122.4141424)",85.75,56562b6d498e5ca4d2d455f4,Pinkie's Bakery
5125,Delarosa,"(37.7862298, -122.4042347)",84.2857142857,55f88fbc498ef7ef0fa8db74,Delarosa
5126,I-Tea Kearny SF,"(37.7905266, -122.4042567)",96.0,4857c24bf964a520bd501fe3,"The Ritz-Carlton, San Francisco"
5127,Chomp Station,"(37.7697799, -122.4120353)",87.0,57742753cd1093a0bc4c2775,Chomp Station
5128,Graze Salad Bar,"(37.781883, -122.411323)",98.0,4ee243f3722e9d45c5cc937a,Health Fois Salad Bar
5129,Juice Shop,"(37.7900607, -122.4024712)",87.0,5694100c498ebdfec5539736,Juice Shop
5130,TFM Cafe,"(37.7425986999999, -122.4809192)",90.0,51e60310498eca96abdd4a22,Super Cue Cafe
5131,Regalito Rosticeria,"(37.7615751, -122.4211574)",100.0,4a0e30faf964a520d0751fe3,Regalito Rosticeria
5132,Cup A Joe Coffehaus,"(37.7886251, -122.4150795)",84.0,4192ab80f964a520041e1fe3,Cup-A-Joe Coffee House
5133,Latte Express #5,"(37.7942335, -122.4045476)",85.0,4aef3235f964a5207ad621e3,Latte Express
5134,Mandarin House SF,"(37.7415338, -122.4228111)",70.9230769231,55e37889498e7d180f218746,Mandarin House
5135,The Bagel Bakery Cafe,"(37.7794001, -122.3914437)",90.0,49e756dbf964a5208d641fe3,The Bagel Bakery
5136,Common Sage,"(37.7913755999999, -122.4206243)",80.0833333333,56169f63498e38d4b665870c,Common Sage
5137,Royal Ground Coffee,"(37.7822543, -122.4845442)",86.1818181818,49ffb8c5f964a52041701fe3,Royal Ground Coffee House
5138,Earth's Coffee,"(37.7816507, -122.4557113)",100.0,4ac91f2ef964a520babe20e3,Earth's Coffee
5139,Tacos El Gondo,"(37.8067864, -122.4314179)",88.0,55130c1e498efb4f7e12da85,Tacos El Gondo
5140,Bon Appetit Management Co,"(37.7752315, -122.4175278)",98.0,,
5141,Bon Appetit Management Co,"(37.7876542, -122.4027601)",100.0,,
5142,TANCCA,"(37.7976449, -122.4099439)",88.75,57f9e254498e6abc407444a5,Tancca
5143,Lucky Ocean Cafe,"(37.7241721, -122.4583585)",82.0,4b7c47dbf964a52061892fe3,Lucky Ocean Cafe
5144,Genji Ocean,"(37.7238702, -122.4546242)",100.0,4f7ab444e4b006539ac6c1b4,Avalon Ocean Avenue
5145,Genji Sushi,"(37.7813029, -122.399853)",98.0,49e7e380f964a52027651fe3,Akiko’s Restaurant & Sushi Bar
5146,NKG Cafe,"(37.7115956, -122.4042725)",83.2,501aa016e4b0f7fbefc8acb3,NKG Cafe
5147,Pompei's Grotto,"(37.8081283, -122.4181138)",92.5,4ad15c50f964a52031de20e3,Pompei's Grotto
5148,"Dong Hing, LLC","(37.7969741, -122.4083876)",82.0,509ec90be4b04eb23d53ebfa,Dong Hing Supermarket
5149,My Pot,"(37.7473818, -122.4596398)",98.0,56342da3498eaa6c59ef3488,My Pot 吾家火鍋
5150,Live Feed,"(37.7457068, -122.3988245)",98.0,4a445686f964a52077a71fe3,Live Sushi Bar
5151,Marengo on the Alley,"(37.7942474, -122.4019692)",90.25,55fb69c4498e1b505093e7a3,Marengo on the Alley
5152,TEA FM,"(37.7278702, -122.4770819)",84.0,58755fc45e789667939cbf1f,Tea FM
5153,Cream,"(37.7278702, -122.4770819)",100.0,56ad2b09498edf1cca8abf5d,CREAM
5154,"Crepe and Brioche, Inc.","(37.7833122, -122.4327268)",100.0,57e3c846498e6e8019ad67cf,Crêpe & Brioche Inc.
5155,The Plant Cafe Organic,"(37.7916899, -122.4023125)",90.25,4c0dc7609cceef3b9e446ce2,The Plant Cafe Organic
5156,iNoodles,"(37.7223946, -122.4786143)",93.6,41059b00f964a520850b1fe3,San Francisco International Airport (SFO) (San Francisco International Airport)
5157,San Francisco Organic,"(37.748782, -122.4151336)",100.0,41059b00f964a520850b1fe3,San Francisco International Airport (SFO) (San Francisco International Airport)
5158,Pedrito's,"(37.7540153, -122.4177788)",90.0,57bf8620498e2696ab29694b,Pedrito's
5159,Mi Yucatan,"(37.7515301, -122.4181987)",88.5,56383982cd10cb685d8140f0,Mi Yucatan
5160,Kisu Japanese Cuisine,"(37.7916102, -122.4039406)",87.0,54cfd24a498e9ab78678e73a,Kisu Japanese Cuisine
5161,"New Fruit Garden, LLC","(37.7970316, -122.408308)",74.0,,
5162,Gus's Community Market,"(37.7638201, -122.4127631)",83.0,564e0e98498ee2cb338012bc,Gus’s Community Market
5163,Ruru Juice LLC,"(37.7842912, -122.4235135)",89.0,,
5164,Sugoi Sushi,"(37.7544792, -122.4211874)",88.0,502c6c2ce4b04515095be460,Sugoi Sushi
5165,Coffee Legend,"(37.7805245, -122.4687717)",86.0,45f5fd7cf964a52023441fe3,Peet's Coffee & Tea
5166,Mateo's Taqueria,"(37.7575518, -122.4187301)",87.75,55f1ea7f498eef987c30e8d1,Mateo's Taqueria
5167,Lady Saigon,"(37.8067864, -122.4314179)",79.1111111111,579ba5a4498e6f60d56a57d9,Lady Saigon
5168,Cafe Chaat,"(37.7834893, -122.398841)",73.0,42b21280f964a5206d251fe3,Chaat Corner
5169,Super Pan,"(37.7806806, -122.4770192)",88.4,562a829e498e4901a5b8447a,Super Pan
5170,The Dorian,"(37.800635, -122.4364466)",94.0,55dfdff7498e10ec1a9e2b8c,The Dorian
5171,Gyros on Wheels,"(37.7697799, -122.4120353)",90.0,501e259ee4b067f6ad3265f2,Gyros On Wheels
5172,Kaiju Eats Inc,"(37.7811363, -122.4555484)",74.3076923077,535acdb111d2d5f9d8bcef72,Kaiju Eats
5173,Grubstake,"(37.7893852, -122.4208425)",98.0,3fd66200f964a5201af11ee3,Grubstake Diner
5174,F2 Founders LLC,"(37.7778751, -122.4234792)",91.0,,
5175,Target Store T3203-Starbucks,"(37.7252648, -122.4615817)",96.0,58c30acf109dfe1217643ec9,Target Starbucks
5176,Moxies,"(37.7883553, -122.4094125)",100.0,4c3110813896e21e3680e690,Moxie's Garden of Delights
5177,Native Baking Company,"(37.75254, -122.4108485)",100.0,52ab5782498ed1d48fac95f1,native baking Company
5178,Specialty's Cafe & Bakery,"(37.793949, -122.398062)",88.0,4a5b99f3f964a5207abb1fe3,Specialty’s Café & Bakery
5179,Thainery,"(37.7909262, -122.4038582)",97.3333333333,560c44f8498e1d7c9e4b4d8a,Thainery
5180,Starbucks Coffee #9211,"(37.7938462, -122.3948366)",96.0,4a2e8573f964a52019981fe3,Starbucks
5181,Starbucks Coffee Company #25428,"(37.7715922, -122.3885887)",96.0,4b42e0a7f964a520a3da25e3,Starbucks
5182,Herbst Theater C&M,"(37.7795732, -122.42101)",92.0,5622d1d7498eec470c196e3a,Herbst Theater
5183,Judie's Tacos Locos,"(37.8067864, -122.4314179)",92.0,55ea43a4498e5d9df419a313,Judie's Tacos Locos Truck
5184,Three Twins Ice Cream Wharf,"(37.8083426, -122.4135703)",94.6666666667,52ae5a39498e1c949f941d0d,Three Twins Scoop Shop
5185,Front Door Cafe,"(37.7918198, -122.3989854)",98.0,49ba1b4ff964a5205b531fe3,Front Door Cafe
5186,Craftsman and Wolves The Den,"(37.7268861, -122.3914937)",100.0,5703cab0498e52dae7c36bcf,Craftsman and Wolves Den
5187,Hang Ah Tea Room,"(37.7932632, -122.4073015)",83.0,441c222df964a52051311fe3,Hang Ah Tea Room
5188,Hashiri,"(37.7831714, -122.4077471)",96.0,56bfe66fcd105e26347988c6,Hashiri
5189,5th Avenue Deli & Market,"(37.7953898, -122.3961067)",87.2,55677bd2498e1cdefb0c498f,Saks OFF 5th Avenue
5190,Cafe Reveille,"(37.7735299, -122.3920561)",90.0,56c288a1cd106d58c5bf9495,Réveille Coffee Co.
5191,Washington Square Inn,"(37.8012695, -122.4091114)",95.0,4b05e546f964a52055e522e3,Washington Square Inn
5192,The Blue Light,"(37.7973925999999, -122.4317439)",90.8888888889,3fd66200f964a520a0ed1ee3,Blue Light
5193,Mister Jiu's,"(37.7937328999999, -122.4065966)",100.0,56f2092e498eac8f5f0799c8,Mister Jiu's
5194,Silver Market Inc.,"(37.7302934999999, -122.4044561)",70.0,4d06c5822f96f04df1942954,Mission Silver Mart
5195,Christopher Elbow Chocolates,"(37.7766871, -122.423115)",90.0,49c053c5f964a5205f551fe3,Christopher Elbow Chocolates
5196,Win Garden,"(37.7346918, -122.4339525)",88.0,53fb8957498e41f50c2aeefa,Win Garden
5197,The Perennial Restaurant,"(37.7768524, -122.4151327)",85.0,563bc494cd102e39bad65512,The Perennial
5198,Paramo Coffee,"(37.7768668, -122.4153128)",93.3333333333,569fc039498efef98b9e26b9,Paramo Coffee
5199,Gus's Community Market,"(37.7638201, -122.4127631)",94.0,564e0e98498ee2cb338012bc,Gus’s Community Market
5200,Fiorella,"(37.781835, -122.4845209)",90.0,56995964498e62132be29321,Fiorella
5201,Mission Foodhall,"(37.7650668, -122.4221138)",100.0,4ab595e1f964a520877520e3,Mission Dolores Park
5202,Taco Bell Cantina #31685,"(37.7783318, -122.3926255)",99.0,560461b3498e93e852864f6b,Taco Bell Cantina
5203,Lightening Foods,"(37.7921145, -122.3999415)",91.75,56a67a81498e6a10548ef70a,Lightening Foods
5204,Pa'ina Restaurant and Lounge,"(37.7850022, -122.4323961)",100.0,4f9228f3e4b06dd09afc5ccf,Pa'ina Lounge & Restaurant
5205,Alcatraz Landing Cafe,"(37.8066566, -122.4044573)",91.0,4b5cafe2f964a520703e29e3,Alcatraz Landing Cafe
5206,Beber,"(37.7833136, -122.4618978)",100.0,,
5207,Sushi Fantastic,"(37.789146, -122.3943081)",90.0,4a85b794f964a52009ff1fe3,Sushi Fantastic
5208,Chantal Guillon,"(37.7646972, -122.4333552)",100.0,49da61f2f964a520815e1fe3,Chantal Guillon Macarons & Tea
5209,The Temporarim,"(37.7552528, -122.4235786)",90.0,40870b00f964a520aaf21ee3,The Liberties Bar
5210,Guckenheimer@Google One Market,"(37.7938462, -122.3948366)",100.0,,
5211,The Spanish Table,"(37.7833569, -122.4608056)",96.0,5656769a498e95bfd972b19e,The Spanish Table
5212,Ceceilias Gardens,"(37.7278702, -122.4770819)",100.0,4ea31d5a8b81a02f89e26729,Ceceilia's Gardens
5213,T-28 Bakery & Caf��,"(37.742515, -122.4851305)",91.6,4af9013ff964a520cf1022e3,T28 Bakery and Cafe
5214,Alimento,"(37.7996108, -122.4096146)",91.5,4b73aaacf964a520c7b72de3,Alimento
5215,Thoughts Style Cuisine Showroom,"(-23.2826498, -46.7230772)",81.0,,
5216,Ben Thai Cafe,"(37.7892273, -122.4205627)",77.0909090909,56186887498e6be9d5232c88,Ben Thai Cafe
5217,Curry Express,"(37.7280844, -122.4767317)",84.0,553fe04e498e8a29cd721b62,Curry Express
5218,Pressed Juicery,"(37.7844257, -122.4064539)",98.0,52b3aadf498ea87b08a9fb6a,Pressed Juicery
5219,Orens Hummus Catering,"(37.7891638, -122.4029793)",100.0,,
5220,La Boulangerie De San Francisco,"(37.7877144, -122.4340879)",96.0,475ab983f964a520d24c1fe3,La Boulangerie de San Francisco
5221,La Boulangerie De San Francisco,"(37.7517457, -122.4295173)",91.25,565f0f63498e9b2e516d7af5,La Boulangerie de San Francisco
5222,La Boulangerie De San Francisco,"(37.7767677, -122.424879)",92.0,475ab983f964a520d24c1fe3,La Boulangerie de San Francisco
5223,La Boulangerie de San Francisco,"(37.7975272, -122.4308645)",90.8888888889,49cf64aaf964a520a65a1fe3,La Boulangerie de San Francisco
5224,Alamo Drafthouse Cinema,"(37.7562123, -122.4192281)",91.0,5230ca828bbd7e5275fbf5de,Alamo Drafthouse Cinema – New Mission
5225,Panera Bread,"(37.7758195, -122.3938922)",99.0,49c1c6ebf964a520cb551fe3,Panera Bread
5226,John Colins,"(37.7869191, -122.4003207)",88.0,43a9dcaef964a5207f2c1fe3,John Colins
5227,Mr. & Mrs. Tea House LLC,"(37.783173, -122.465245)",88.8,5636a346498e05a684d79bcb,Mr. and Mrs. Tea House
5228,Sour Flour,"(37.768712, -122.3902089)",100.0,4e25f7121fc7f95bbc3b88db,Sour Flour
5229,Sow Juice Bar,"(37.7955703, -122.3933208)",100.0,5552404a498e1bf65f8afc03,Sow Juice
5230,Nucha,"(37.782714, -122.440428)",100.0,55edee9c498ed7506fa14c93,Nucha Empanadas
5231,Petite Deli & Picnic,"(37.8017291, -122.4120014)",96.0,4abe5941f964a520e28c20e3,Petite Deli
5232,New Upper Terrace Market,"(37.7618836, -122.44532)",80.0,4af39edff964a520f5ee21e3,New Upper Terrace Market
5233,Chica,"(37.8005313, -122.4018223)",87.0,564259cc498e3ea5e3480985,Chica
5234,Maysoon's Pizza,"(37.7861271, -122.4169839)",79.7142857143,57295eb1498e818bd1ae202f,Maysoon's
5235,Torraku Ramen,"(37.7697799, -122.4120353)",88.0,566b76d938fa37fd46456858,Torraku Ramen
5236,The Fine Mousse,"(37.7953932, -122.4131214)",84.0,55f1f031498e9dd0ce34fc38,The Fine Mousse
5237,Nojo,"(37.7767014, -122.4214817)",94.0,4d8eabc7d265236af9a71017,Nojo Ramen Tavern
5238,Marla Bakery,"(37.7946507, -122.3998262)",100.0,5387b97f498e1b0d8c0ac95b,Marla Bakery
5239,Happy Family Gourmet Inc,"(37.7431896, -122.4775176)",86.0,,
5240,Piccolo Forno,"(37.8013629999999, -122.412033)",92.0,563411a3498ededd4147703e,Piccolo Forno
5241,King of Noodles,"(37.763499, -122.4757407)",94.0,4b36aa2ff964a5203e3a25e3,King of Noodles
5242,Yummy Dumpling,"(37.7637957, -122.4763929)",82.0,51ead7342fc6656e0c53d89e,Yummy Dumpling
5243,Proper Food,"(37.7938462, -122.3948366)",100.0,56955ebf498ec3a235ceb0a9,Proper Food
5244,Fei Tian Academy of the Arts California,"(37.7704764, -122.4530189)",98.0,4f789911e4b0b9643b7c1b87,Fei Tian Academy of the Arts California
5245,Illy Caffe SF_Battery Street,"(37.7927903, -122.4000408)",90.75,,
5246,Illy Caffe SF_Market St,"(37.7631491, -122.4340182)",98.0,455f7871f964a520913d1fe3,Powell St. BART Station
5247,Illy Caffe San Francisco_Union,"(37.7971198, -122.4331018)",87.0,452d67cef964a520493b1fe3,Hilton San Francisco Union Square
5248,Illy Caffe SF_Embarcadero,"(37.7956165, -122.3992152)",100.0,58868463326c5a4522debf67,illy caffe
5249,Marla Bakery,"(37.755676, -122.4196146)",100.0,5387b97f498e1b0d8c0ac95b,Marla Bakery
5250,Miyabiya Sushi and Grill,"(37.7856591, -122.4090319)",89.0,568a05e8498eaff18533c025,Miyabiya Sushi and Grill
5251,El Toro,"(37.7306713, -122.4052746)",89.0,49efc205f964a52004691fe3,Taqueria El Toro
5252,Massawa Restaurant,"(37.7998471, -122.4080179)",90.3333333333,5600b7c2498e73955fc73e93,Massawa Restaurant
5253,Airbnb Inc,"(37.7721234, -122.4052935)",93.0,51c7e853abd8cf897278ef48,Airbnb
5254,Fritas Taco Truck,"(37.7297407, -122.4790729)",85.0,572a4a76498e1d76d23d0866,Fritas Taco Truck
5255,Fort Point Beer Company,"(37.7945349, -122.3931906)",100.0,569706a6498ef01aa423a6b2,Fort Point Beer Company
5256,Soulnese,"(37.8067864, -122.4314179)",86.0,4f8732f2e4b09582a04c288a,Soulnese
5257,Rooster & Rice Inc.,"(37.7978964, -122.4359471)",86.0,562ab0c3498ec63360c68618,Rooster & Rice
5258,Jimmy John's,"(37.7924679, -122.3991271)",94.0,5064b209e4b0c3cdacff34a2,Jimmy John's
5259,3rd Cousin,"(37.7391326, -122.4136929)",100.0,54505245498e78f30aadd37c,3rd Cousin
5260,Y & Y Vietnamese Restaurant,"(37.7829465, -122.4691259)",87.0,4bf20c757077952137a63e7c,Z & Y Restaurant
5261,Connecticut Yankee,"(37.7649526999999, -122.3980695)",96.0,413f9d00f964a520631c1fe3,Connecticut Yankee
5262,Smashburger Store #1271,"(37.7669421, -122.409195)",98.0,,
5263,The Treasury,"(37.7914251, -122.4010378)",100.0,56ad8535498e5de456c118dc,The Treasury
5264,Chubby Noodle,"(37.7989743, -122.4070858)",91.6666666667,55721dae498ecafe55931bb4,Chubby Noodle
5265,Ying Hui Chinese Restaurant,"(37.716745, -122.440449)",70.0,54d84575498e446845ad37d4,Ying Hui Chinese Restaurant
5266,Conching's Kusina,"(37.7186864, -122.439699)",76.8181818182,56d61fc3cd105583afbab7b5,Conching's Kusina
5267,"Binis Kitchen, LLC","(37.7887655, -122.4027468)",100.0,5665ecf0498e7a56d5fd5e9d,Bini's Kitchen
5268,Pak Nam Thai Cuisine,"(37.7840059, -122.4179186)",59.0,,
5269,The Pearl,"(37.7615192, -122.38895)",98.0,572aa1f2498ea7e4be7d1aaf,The Pearl
5270,Fogo de Chao,"(37.7850024, -122.4001972)",96.0,563793a7498e3254318fe624,Fogo de Chao Brazilian Steakhouse
5271,Yo Soy Cafe Guatemalteco,"(37.7213927, -122.4375256)",79.0769230769,566343f9498e680e9890c25a,Yo Soy Café Guatemalteco
5272,Muguboka Restaurant,"(37.7771336, -122.4631165)",92.5,457c2ffff964a520003f1fe3,Muguboka Korean BBQ
5273,Delicioso Creperie,"(37.7675345, -122.4111829)",96.0,577d4151498e8fe555d8ffde,Delicioso Creperie
5274,Bon Appetit Management Co,"(37.789999, -122.3999087)",100.0,,
5275,Bon Appetit Management Co,"(37.789999, -122.3999087)",100.0,,
5276,Chico's Pizza,"(37.7849534, -122.4139178)",98.0,49c9a52df964a5208d581fe3,Chico’s Pizza
5277,Chico's Pizza,"(37.780747, -122.4081357)",93.5,49c9a52df964a5208d581fe3,Chico’s Pizza
5278,Quickly,"(37.7635394, -122.4807512)",94.0,4b39a82df964a520585e25e3,Quickly 快可立
5279,Quickly,"(37.7278702, -122.4770819)",84.9090909091,56a41b35498e83d8f83a32af,Quickly 快可立
5280,Butter Love Bakeshop,"(37.7754884, -122.4987752)",92.4,569d3be5498eb5f352825fd1,Butter Love Bakeshop
5281,Wokitchen,"(37.7721234, -122.4052935)",93.0,56df2a4bcd10992fe619f399,WoKitchen Food Truck
